"","Con_Early_Pf_1","Con_Early_Pf_2","Con_Early_Pf_3","Con_Mid_Pup_2_1","Con_Mid_Pup_2_2","Con_Mid_Pup_2_3","Early_PF_1","Early_PF_2","Early_PF_3","Early_Pup_1","Early_Pup_2","Early_Pup_3","Fast_Early_Pf_1","Fast_Early_Pf_2","Fast_Early_Pf_3","Fast_Mid_Pup_2_1","Fast_Mid_Pup_2_2","Fast_Mid_Pup_2_3","Feed_3rd_1","Feed_3rd_2","Feed_3rd_3","Late_PF_1","Late_PF_2","Late_PF_3","Late_Pup_1","Late_Pup_2","Late_Pup_3","Mid_Pup_1_1","Mid_Pup_1_2","Mid_Pup_1_3","Mid_Pup_2_1","Mid_Pup_2_2","Mid_Pup_2_3","Slow_Early_Pf_1","Slow_Early_Pf_2","Slow_Early_Pf_3","Slow_Mid_Pup_2_1","Slow_Mid_Pup_2_2","Slow_Mid_Pup_2_3"
">FBtr0290528",1.76176619257006,0,1.74513459437219,1.31664758025716,4.59493507579105,3.12985540780058,0.924538008087185,0.810540305075662,1.59416408987072,2.68241248291413,1.48372148460049,3.71535149702441,1.29349711085215,1.9434116588701,1.23771581707517,2.36554133916246,1.54985232100259,3.29743101922522,0.305606093975806,0.652890589316091,0.898950453081931,2.61375836324489,0.835397474175267,0,0,0,3.96490696486932,1.51475464473126,0,1.54130986988875,2.37835697472,3.77118779749296,8.8491389555327,7.18295368676558,0,0,0,2.69112942447399,6.11226343306239
">FBtr0290530",18.2049173232239,13.546124048322,16.0552382682241,10.0942981153049,9.84628944812368,13.5627067671359,10.169918088959,10.9422941185214,16.677408940186,17.4356811389418,7.41860742300247,11.1460544910732,10.3479768868172,21.3775282475711,8.66401071952618,21.8812573872528,9.29911392601555,11.5410085672883,9.47378891324999,13.7107023756379,13.484256796229,26.1375836324489,10.8601671642785,24.3879708727524,39.5023942278193,13.3049666478139,23.7894417892159,13.6327918025813,7.35364901276338,3.85327467472187,14.27014184832,0,0,3.59147684338279,5.53565081266539,15.2938001354889,0,1.34556471223699,0
">FBtr0290534",15.8558957331305,12.5041145061434,15.3571844304753,2.41385389713812,4.59493507579105,1.04328513593353,5.54722804852311,7.29486274568096,5.64088831800408,1.34120624145707,1.48372148460049,2.78651362276831,17.3698183457288,14.0897345268082,22.278884707353,6.50523868269678,12.3988185680207,12.2004947711333,10.3906071951774,9.14046825042528,7.19160362465545,5.22751672648979,8.35397474175267,0,3.29186618565161,0,0,1.51475464473126,1.47072980255268,2.31196480483312,0,0,0,0,0,0,0,0,0
">FBtr0290535",2.05539389133173,1.04200954217862,3.83929610761881,1.75553010700954,1.96925788962474,1.04328513593353,1.38680701213078,3.64743137284048,2.45256013826264,0,2.96744296920099,2.78651362276831,3.88049133255644,4.37267623245773,4.12571939025056,1.97128444930205,1.54985232100259,2.63794481538018,4.27848531566128,4.57023412521264,6.29265317157352,0,1.67079494835053,0,3.29186618565161,26.6099332956278,7.92981392973864,0,1.47072980255268,0,0,0,0,0,0,0,0,0,0
">FBtr0290556",2.64264928885508,7.29406679525031,3.83929610761881,1.31664758025716,1.96925788962474,1.04328513593353,4.85382454245772,6.4843224406053,3.92409622122023,2.68241248291413,2.96744296920099,0.928837874256102,2.58699422170429,1.9434116588701,5.77600714635079,2.16841289423226,4.64955696300777,6.26511893652793,4.58409140963709,6.74653608959961,12.1358311166061,2.61375836324489,3.34158989670107,4.0646618121254,0,0,3.96490696486932,3.02950928946251,2.94145960510535,2.31196480483312,2.37835697472,0,0,3.59147684338279,5.53565081266539,10.1958667569926,2.80618335423488,1.34556471223699,2.44490537322495
">FBtr0290566",167.074160595394,153.175402700257,203.831720622672,245.55477371796,183.1409837351,533.118704462032,280.135016450417,315.70544882697,259.848746648927,257.511598359757,359.06059927332,300.943471258977,106.251548391426,208.430900413818,229.802570036956,168.544820415326,212.329767977355,189.60228360545,364.588070113137,563.879838972664,643.648524406663,146.370468341714,137.840583238919,121.939854363762,1078.0861758009,1091.00726512074,781.086672079256,272.655836051626,401.50923609688,298.243459823473,161.72827428096,414.830657724226,243.351321277149,136.476120048546,132.855619503969,76.4690006774446,283.424518777723,309.479883814509,289.721286727157
">FBtr0290568",1.46813849380838,0,2.44318843212106,3.2916189506429,5.90777366887421,0,1.84907601617437,2.43162091522699,2.08467611752325,5.36482496582826,1.48372148460049,7.43070299404882,1.84785301550306,1.45755874415258,1.65028775610023,0.985642224651027,0,2.30820171345766,0.611212187951612,1.08815098219349,1.79790090616386,0,0,0,8.22966546412903,6.65248332390696,3.96490696486932,6.05901857892503,0,0,4.75671394943999,7.54237559498593,4.42456947776635,7.18295368676558,0,15.2938001354889,8.41855006270463,4.70947649282948,9.77962149289982
">FBtr0290572",3723.49284799681,4285.78524698065,4697.90232804993,1492.20059095811,1541.92892757617,794.983273581348,2176.82474004128,2367.18296097347,2015.39129361733,1844.15858200346,1663.25178423715,1617.10673907987,3387.11457741712,4575.76275080966,4068.7844626651,2135.88670081877,1808.67765861002,2837.10964894138,4084.73105208062,3417.44697467686,3918.52502498414,1976.00132261314,1813.6479164345,2670.48281056639,1843.4450639649,1882.65278066567,2926.10134007356,1460.22347752093,1350.12995874336,1083.54083853179,1315.23140702016,1210.55128299524,367.239266654607,987.656131930268,747.312859709828,1147.03501016167,502.306820408043,366.666384084581,440.082967180492
">FBtr0290575",156.209935741212,98.9909065069685,139.959794468649,200.130432199088,217.274787155263,778.290711406411,356.40940211761,370.01164926704,298.353940819651,146.19148031882,170.627970729057,104.95867979094,71.8814823030692,174.421196383592,192.671095524701,155.731471494862,195.281392446326,200.813549070816,585.235669963669,829.171048431436,961.427509571126,130.687918162245,116.955646384537,272.332341412402,306.1435552656,252.794366308464,170.490999489381,162.078746986244,261.789904854376,255.086783466588,268.75433814336,509.11035266155,336.267280310243,337.598823277982,381.959906073912,351.757403116245,418.121319780997,452.782525667749,532.98937136304
">FBtr0290579",15.2686403356071,7.29406679525031,11.8669152417309,9.4359743251763,8.53345085504052,7.30299595153469,3.00474852628335,5.2685119829918,6.25402835256974,9.38844369019946,4.45116445380148,10.2172166168171,5.35877374495889,10.6887641237856,11.5520142927016,7.88513779720821,3.09970464200518,12.8599809749784,5.1953035975887,6.96416628603831,6.74212839811449,13.0687918162245,10.0247696901032,0,9.87559855695483,6.65248332390696,19.8245348243466,9.08852786838754,13.2365682229741,4.62392960966624,7.13507092415999,7.54237559498593,4.42456947776635,7.18295368676558,11.0713016253308,10.1958667569926,2.80618335423488,4.70947649282948,2.44490537322495
">FBtr0290587",204.658506036888,141.713297736292,200.690478352802,154.706090680216,128.658182122149,51.1209716607428,147.001543285862,105.370239659836,112.817766360082,182.404048838161,274.488474651091,187.625250599733,132.306275910019,150.128550647715,155.127049073421,86.3422588794299,80.5923206921347,184.32639397469,145.162894638508,136.018872774186,158.664754968961,164.666776884428,144.523763032321,105.68120711526,753.837356514219,365.886582814883,737.472695465693,180.25580272302,279.438662485008,215.783381784425,173.62005915456,365.805216356818,4.42456947776635,10.7744305301484,5.53565081266539,0,8.41855006270463,8.07338827342197,3.66735805983743
">FBtr0290596",14.6813849380838,17.7141622170365,5.584430701991,44.1076939386148,54.482801612951,26.0821283983382,21.7266431900488,14.5897254913619,22.1956692512769,118.026149248222,135.018655098645,128.179626647342,8.5001238713141,3.40097040302268,3.71314745122551,3.94256889860411,3.09970464200518,10.5517792615207,11.6130315710806,8.48757766110919,6.74212839811449,36.5926170854285,44.2760661312891,40.646618121254,141.550245983019,93.1347665346974,166.526092524511,299.921419656789,269.14355386714,256.628093336476,230.70062654784,162.161075292197,39.8211252998972,10.7744305301484,33.2139048759924,5.09793337849631,109.44115081516,63.2415414751387,73.3471611967486
">FBtr0290599",486.834724546859,210.48592752008,310.633957798249,566.816783300707,658.388554431203,540.421700413567,257.021566248237,259.372897624212,293.203564529299,692.062420591846,688.446768854629,423.550070660783,232.644694651836,309.488306675064,354.399295622523,405.296082776502,354.916181509593,406.902987772393,304.689275693879,266.379360440965,289.012570665841,486.15905556355,365.904093688767,475.565432018672,1515.90437849257,911.390215375253,1189.4720894608,658.918270458097,933.913424620949,890.877104795696,1163.01656063808,980.508827348171,415.909530910037,366.330638025045,409.638160137239,392.540870144216,721.189122038363,600.794644013818,810.486131224072
">FBtr0290601",68.1216261127088,62.520572530717,57.9384685331566,59.0296998481959,33.4773841236205,18.7791324468035,64.2553915620593,53.4956601349937,68.3037998506147,138.144242870078,222.558222690074,183.909899102708,65.0444261457079,31.0945865419216,35.4811867561548,63.4753592675261,37.1964557040622,46.1640342691531,35.1447008072177,54.1899189132356,73.7139371527184,57.5026839913877,60.9840156147945,89.4225598667588,46.0861265991226,46.5673832673487,39.6490696486932,240.84598851227,186.78268492419,169.544085687762,137.94470453376,79.1949437473523,84.0668200775607,39.5062452772107,33.2139048759924,15.2938001354889,33.6742002508185,62.5687591190202,35.4511279117618
">FBtr0290603",1.46813849380838,5.21004771089308,1.39610767549775,2.41385389713812,1.31283859308316,0,1.38680701213078,0.405270152537831,2.45256013826264,4.0236187243712,7.41860742300247,3.71535149702441,1.47828241240245,0.485852914717526,0,0.788513779720821,0,1.97845861153514,3.05606093975806,2.39393216082567,2.69685135924579,0,4.17698737087633,0,0,0,3.96490696486932,10.6032825131188,1.47072980255268,4.62392960966624,2.37835697472,0,0,0,0,0,0,0,0
